KATEGORI,NAMA INSTANSI,PROVINSI,KABUPATEN,KECAMATAN,TOTAL BELANJA,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,VISIT/CANVAS,KETERANGAN,ALAMAT,HUT
KB,KB MITRA YOGA,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB MRANGGI SIWI,JAWA TENGAH,PURWOREJO,BRUNO,0,,,,,,,,,,0,,,,
KB,KB MUHAMMADIYAH GENENG,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB MUJAHIR,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB MULIA 1,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB MULIA DHARMA,JAWA TENGAH,KLATEN,TRUCUK,0,,,,,,,,,,0,,,,
KB,KB MULIA HATI,JAWA TENGAH,KLATEN,CAWAS,0,,,,,,,,,,0,,,,
KB,KB MULIA HATI,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB MULIA II,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB MULIA III,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB MULIA IV,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB MUNAWAROH,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB MUNAWAROH,JAWA TENGAH,PURWOREJO,PURWOREJO,0,,,,,,,,,,0,,,,
KB,KB MUSTIKA BUNDA,JAWA TENGAH,MAGELANG,NGABLAK,0,,,,,,,,,,0,,,,
KB,KB MUSTIKA HATI,JAWA TENGAH,KLATEN,KALIKOTES,0,,,,,,,,,,0,,,,
KB,KB MUSTIKA PERSADA,JAWA TENGAH,KLATEN,KARANGANOM,0,,,,,,,,,,0,,,,
KB,KB MUTIA,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB MUTIARA AISYIYAH,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BANGSA,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BANGSA,JAWA TENGAH,MAGELANG,TEMPURAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BANGSA KALIGAWE,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BERSINAR,JAWA TENGAH,MAGELANG,BOROBUDUR,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,PALIYAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,JAWA TENGAH,KLATEN,TULUNG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA BUNDA,JAWA TENGAH,PURWOREJO,PURWODADI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA DESA,JAWA TENGAH,PURWOREJO,PURWODADI,0,,,,,,,,,,0,,,,
KB,KB Mutiara Gading,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,MANISRENGGO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,GANTIWARNO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,BAYAT,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,KLATEN,TULUNG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,MAGELANG,MUNGKID,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,MAGELANG,SAWANGAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,MAGELANG,SALAM,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI,JAWA TENGAH,PURWOREJO,BAGELEN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB Mutiara Hati Kalitapas,JAWA TENGAH,PURWOREJO,BENER,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HATI KRAJAN,JAWA TENGAH,KLATEN,JATINOM,0,,,,,,,,,,0,,,,
KB,KB MUTIARA HIKMAH,JAWA TENGAH,PURWOREJO,BENER,0,,,,,,,,,,0,,,,
KB,KB MUTIARA IBU,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB MUTIARA IBU,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA IBU,JAWA TENGAH,PURWOREJO,PURWOREJO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA INSANI,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA INSANI,JAWA TENGAH,KLATEN,DELANGGU,0,,,,,,,,,,0,,,,
KB,KB Mutiara Islam,JAWA TENGAH,PURWOREJO,NGOMBBOL,0,,,,,,,,,,0,,,,
KB,KB MUTIARA JANTI,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA KASIH,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB MUTIARA KASIH,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB MUTIARA KASIH,JAWA TENGAH,KLATEN,TULUNG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA SELATAN,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB MUTIARA TAQWA,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB MY LITTLE WORLD,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,,,,,,,,,,0,,,,
KB,KB NABILA,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB NAMIRA,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB NANGSRI,JAWA TENGAH,KLATEN,MANISRENGGO,0,,,,,,,,,,0,,,,
KB,KB NASIHAH,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB NAWA KARTIKA,JAWA TENGAH,MAGELANG,SECANG,0,,,,,,,,,,0,,,,
KB,KB NDASARI BUDI,JAWA TENGAH,MAGELANG,BANDONGAN,0,,,,,,,,,,0,,,,
KB,KB NGUDI ILMU,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB NGUDI ILMU,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB NGUDI LESTARI,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB NGUDI RAHAYU,JAWA TENGAH,KLATEN,KEMALANG,0,,,,,,,,,,0,,,,
KB,KB NGUDI WASIS,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB NU MUTIARA,JAWA TENGAH,MAGELANG,MUNGKID,0,,,,,,,,,,0,,,,
KB,KB NUANSA CERIA,JAWA TENGAH,KLATEN,KARANGNONGKO,0,,,,,,,,,,0,,,,
KB,KB NUR AINI,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB NUR AINI,JAWA TENGAH,KLATEN,GANTIWARNO,0,,,,,,,,,,0,,,,
KB,KB NUR ANNISA,JAWA TENGAH,PURWOREJO,BANYU URIPAN,0,,,,,,,,,,0,,,,
KB,KB NUR HIDAYAH,JAWA TENGAH,KLATEN,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB NUR HIDAYAH,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB NUR HIKMAH,JAWA TENGAH,PURWOREJO,BANYU URIPAN,0,,,,,,,,,,0,,,,
KB,KB NUR INSANI,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB NURRIA,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB NURUL FAJRI,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB NURUL FALAH,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB NURUL HIDAYAH,JAWA TENGAH,MAGELANG,SRUMBUNG,0,,,,,,,,,,0,,,,
KB,KB NURUL HIDAYAH,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB NURUL HIKMAH,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB NURUL HIKMAH,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB NURUL HUDA,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB NURUL ILMI,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB NURUL ISLAM,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB NURUL MUSTHOFA,JAWA TENGAH,KLATEN,JUWIRING,0,,,,,,,,,,0,,,,
KB,KB NURUL QOLBI,JAWA TENGAH,MAGELANG,MUNGKID,0,,,,,,,,,,0,,,,
KB,KB NURUL QOLBY,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB NURUSSALAM,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH,JAWA TENGAH,KLATEN,TRUCUK,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH,JAWA TENGAH,KLATEN,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB NUSA INDAH CERIA,JAWA TENGAH,KLATEN,GANTIWARNO,0,,,,,,,,,,0,,,,
KB,KB NUSA PERTIWI,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB NUSARIA,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB PADAMARA,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB Pamardi Putra,JAWA TENGAH,PURWOREJO,LOANO,0,,,,,,,,,,0,,,,
KB,KB PAMARDI SIWI,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB PANDANARAN,JAWA TENGAH,KLATEN,BAYAT,0,,,,,,,,,,0,,,,
KB,KB PANGUDI LUHUR ST IGNATIUS,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB PARADUTA,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB PASIR PUTIH,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB PASTI LESTARI,JAWA TENGAH,MAGELANG,BANDONGAN,0,,,,,,,,,,0,,,,
KB,KB PAUD AQILA,JAWA TENGAH,KLATEN,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB PAUD MUTIARA PLIPIRAN,JAWA TENGAH,PURWOREJO,BRUNO,0,,,,,,,,,,0,,,,
KB,KB PELANGI,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB PELANGI,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB PELANGI,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PELANGI,JAWA TENGAH,MAGELANG,SRUMBUNG,0,,,,,,,,,,0,,,,
KB,KB PELANGI,JAWA TENGAH,MAGELANG,DUKUN,0,,,,,,,,,,0,,,,
KB,KB PELANGI BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB PELANGI CERIA,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB PELANGI HARAPAN,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PELANGI KASIH,JAWA TENGAH,KLATEN,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB Pelangi Kasih,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PELANGI MANIS JAYA,JAWA TENGAH,PURWOREJO,BAGELEN,0,,,,,,,,,,0,,,,
KB,KB PELANGI NUSA,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB PELANGI NUSA,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB PELANGI NUSANTARA,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PELITA,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB PELITA,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB PELITA ANANDA,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB PELITA BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB PELITA BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB PELITA BANGSA,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB PELITA BANGSA I,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB PELITA BANGSA II,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB PELITA BUNDA,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB PELITA BUNDA,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB PELITA BUNDA,JAWA TENGAH,MAGELANG,BANDONGAN,0,,,,,,,,,,0,,,,
KB,KB PELITA DARMA,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB PELITA HARAPAN,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB PELITA HARAPAN,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,JAWA TENGAH,KLATEN,KARANGANOM,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB Pelita Hati,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB PELITA HATI,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB PELITA INSANI,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB Pembina,JAWA TENGAH,PURWOREJO,BAGELEN,0,,,,,,,,,,0,,,,
KB,KB Penabur Wacana,JAWA TENGAH,PURWOREJO,PURWOREJO,0,,,,,,,,,,0,,,,
KB,KB PENGKOL 1,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB PENGKOL II,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB Penyejuk Hati,JAWA TENGAH,PURWOREJO,NGOMBBOL,0,,,,,,,,,,0,,,,
KB,KB PERINTIS,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB PERMATA BOGOR,JAWA TENGAH,KLATEN,CAWAS,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,GANTIWARNO,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,TRUCUK,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,BAYAT,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,JATINOM,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,KLATEN,KEBONARUM,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,MAGELANG,SALAMAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,MAGELANG,BOROBUDUR,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,MAGELANG,TEGALREJO,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA ANGGREK I,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA I,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA II,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA III,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA IV,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA BUNDA V,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB PERMATA CERIA,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA CERIA,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA CERIA MALANGJIWAN,JAWA TENGAH,KLATEN,KEBONARUM,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,JAWA TENGAH,KLATEN,BAYAT,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,JAWA TENGAH,MAGELANG,SALAM,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI,JAWA TENGAH,MAGELANG,NGLUWAR,0,,,,,,,,,,0,,,,
KB,KB Permata Hati,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB Permata Hati,JAWA TENGAH,PURWOREJO,BANYU URIPAN,0,,,,,,,,,,0,,,,
KB,KB Permata Hati,JAWA TENGAH,PURWOREJO,LOANO,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI BEJI,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI CERIA,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB PERMATA HATI KIDS SCHOOL,JAWA TENGAH,KLATEN,DELANGGU,0,,,,,,,,,,0,,,,
KB,KB PERMATA MANDIRI,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB PERMATA SIWI,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB PERTIWI,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB Pertiwi 1 Sumberejo,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI 6,JAWA TENGAH,MAGELANG,BANDONGAN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI CANAN,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB PERTIWI DUA MUNTILAN,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB PERTIWI PAKISAN,JAWA TENGAH,KLATEN,CAWAS,0,,,,,,,,,,0,,,,
KB,KB PERTIWI PUCUNGSARI,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB PERTIWI SUGIH MAS,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB Pertiwi tanjungan,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
